song_id,valence,arousal,output
998,0.47,0.62,3
999,0.3399999999999999,0.2,0
1000,0.5700000000000001,0.55,5
1001,0.5,0.38,2
1002,0.5700000000000001,0.5599999999999999,5
1003,0.36,0.2799999999999999,0
1004,0.72,0.65,5
1005,0.38,0.31,0
1006,0.45,0.48,2
1007,0.58,0.51,5
1008,0.4599999999999999,0.36,2
1009,0.58,0.55,5
1010,0.5599999999999999,0.51,5
1011,0.45,0.37,2
1012,0.53,0.37,2
1013,0.35,0.44,0
1014,0.4599999999999999,0.53,3
1015,0.4599999999999999,0.47,2
1016,0.4,0.32,2
1017,0.48,0.5599999999999999,3
1018,0.6,0.54,5
1019,0.35,0.2799999999999999,0
1020,0.48,0.55,3
1021,0.29,0.22,0
1022,0.51,0.41,2
1023,0.5599999999999999,0.42,4
1024,0.5900000000000001,0.54,5
1025,0.54,0.45,2
1026,0.6799999999999999,0.64,5
1027,0.3299999999999999,0.52,1
1028,0.63,0.6599999999999999,5
1029,0.51,0.49,2
1030,0.38,0.3,0
1031,0.45,0.43,2
1032,0.52,0.3399999999999999,2
1033,0.5,0.44,2
1034,0.6599999999999999,0.6599999999999999,5
1035,0.36,0.25,0
1036,0.5599999999999999,0.52,5
1037,0.5700000000000001,0.51,5
1038,0.5900000000000001,0.55,5
1039,0.6900000000000001,0.64,5
1040,0.5,0.5900000000000001,3
1041,0.48,0.37,2
1042,0.6900000000000001,0.5599999999999999,5
1043,0.45,0.47,2
1044,0.6,0.45,4
1045,0.44,0.2799999999999999,2
1046,0.44,0.38,2
1047,0.61,0.65,5
1048,0.52,0.63,3
1049,0.47,0.62,3
1050,0.53,0.53,3
1051,0.51,0.54,3
1052,0.58,0.53,5
1053,0.65,0.74,5
1054,0.51,0.44,2
1055,0.41,0.35,2
1056,0.53,0.4,2
1057,0.42,0.3,2
1058,0.41,0.41,2
1059,0.7,0.64,5
1060,0.52,0.4,2
1061,0.53,0.62,3
1062,0.48,0.43,2
1063,0.65,0.5599999999999999,5
1064,0.38,0.65,1
1065,0.45,0.5700000000000001,3
1066,0.65,0.55,5
1067,0.55,0.5,5
1068,0.61,0.67,5
1069,0.5900000000000001,0.58,5
1070,0.61,0.5,5
1071,0.55,0.2799999999999999,4
1072,0.44,0.27,2
1073,0.53,0.42,2
1074,0.5700000000000001,0.72,5
1075,0.53,0.44,2
1076,0.25,0.2299999999999999,0
1077,0.45,0.5700000000000001,3
1078,0.38,0.78,1
1079,0.54,0.5599999999999999,3
1080,0.36,0.27,0
1081,0.5,0.65,3
1082,0.62,0.64,5
1083,0.72,0.6799999999999999,5
1084,0.64,0.5700000000000001,5
1085,0.35,0.32,0
1086,0.65,0.64,5
1087,0.6,0.54,5
1088,0.63,0.55,5
1089,0.45,0.29,2
1090,0.65,0.5599999999999999,5
1091,0.4599999999999999,0.4,2
1092,0.58,0.63,5
1093,0.52,0.52,3
1094,0.4,0.26,2
1095,0.63,0.5900000000000001,5
1096,0.67,0.64,5
1097,0.53,0.64,3
1098,0.4599999999999999,0.2,2
1099,0.63,0.38,4
1100,0.52,0.52,3
1101,0.45,0.6,3
1102,0.6,0.6,5
1103,0.36,0.3399999999999999,0
1104,0.55,0.29,4
1105,0.44,0.25,2
1106,0.44,0.54,3
1107,0.51,0.36,2
1108,0.43,0.62,3
1109,0.65,0.64,5
1110,0.54,0.63,3
1111,0.71,0.72,5
1112,0.3399999999999999,0.3299999999999999,0
1113,0.6799999999999999,0.6599999999999999,5
1114,0.43,0.41,2
1115,0.5700000000000001,0.54,5
1116,0.48,0.52,3
1117,0.6599999999999999,0.5700000000000001,5
1118,0.6,0.41,4
1119,0.5599999999999999,0.5599999999999999,5
1120,0.7,0.6599999999999999,5
1121,0.37,0.31,0
1122,0.55,0.5700000000000001,5
1123,0.58,0.5700000000000001,5
1124,0.41,0.45,2
1125,0.61,0.71,5
1126,0.48,0.47,2
1127,0.5599999999999999,0.3,4
1128,0.58,0.54,5
1129,0.6,0.6,5
1130,0.5900000000000001,0.5,5
1131,0.61,0.45,4
1132,0.6799999999999999,0.78,5
1133,0.42,0.3299999999999999,2
1134,0.61,0.63,5
1135,0.43,0.5700000000000001,3
1136,0.62,0.67,5
1137,0.62,0.41,4
1138,0.6,0.41,4
1139,0.47,0.35,2
1140,0.61,0.6,5
1141,0.43,0.3299999999999999,2
1142,0.6900000000000001,0.76,5
1143,0.61,0.64,5
1144,0.5599999999999999,0.58,5
1145,0.58,0.53,5
1146,0.5599999999999999,0.25,4
1147,0.5599999999999999,0.51,5
1148,0.38,0.27,0
1149,0.37,0.22,0
1150,0.39,0.37,0
1151,0.36,0.38,0
1152,0.42,0.5,3
1153,0.49,0.37,2
1154,0.6,0.44,4
1155,0.39,0.27,0
1156,0.4599999999999999,0.32,2
1157,0.43,0.41,2
1158,0.37,0.4,0
1159,0.5700000000000001,0.47,4
1160,0.44,0.27,2
1161,0.4599999999999999,0.24,2
1162,0.43,0.38,2
1163,0.37,0.25,0
1164,0.48,0.31,2
1165,0.42,0.32,2
1166,0.41,0.2799999999999999,2
1167,0.42,0.55,3
1168,0.45,0.35,2
1169,0.51,0.52,3
1170,0.6599999999999999,0.64,5
1171,0.5,0.49,2
1172,0.47,0.35,2
1173,0.3,0.2299999999999999,0
1174,0.4599999999999999,0.32,2
1175,0.41,0.41,2
1176,0.37,0.26,0
1177,0.4,0.36,2
1178,0.37,0.2799999999999999,0
1179,0.36,0.53,1
1180,0.47,0.38,2
1181,0.51,0.45,2
1182,0.36,0.29,0
1183,0.41,0.29,2
1184,0.51,0.49,2
1185,0.5,0.4,2
1186,0.53,0.2799999999999999,2
1187,0.58,0.29,4
1188,0.4599999999999999,0.31,2
1189,0.51,0.36,2
1190,0.58,0.32,4
1191,0.44,0.41,2
1192,0.44,0.44,2
1193,0.4599999999999999,0.41,2
1194,0.5700000000000001,0.5,5
1195,0.51,0.48,2
1196,0.42,0.39,2
1197,0.4,0.38,2
1198,0.52,0.36,2
1199,0.41,0.42,2
1200,0.43,0.22,2
1201,0.54,0.48,2
1202,0.42,0.47,2
1203,0.54,0.51,3
1204,0.48,0.39,2
1205,0.53,0.42,2
1206,0.48,0.39,2
1207,0.3299999999999999,0.3,0
1208,0.48,0.44,2
1209,0.52,0.37,2
1210,0.61,0.45,4
1211,0.4,0.42,2
1212,0.37,0.2,0
1213,0.31,0.32,0
1214,0.51,0.32,2
1215,0.73,0.6799999999999999,5
1216,0.5,0.52,3
1217,0.61,0.6,5
1218,0.6599999999999999,0.64,5
1219,0.43,0.32,2
1220,0.45,0.51,3
1221,0.51,0.45,2
1222,0.51,0.35,2
1223,0.5,0.51,3
1224,0.48,0.53,3
1225,0.39,0.37,0
1226,0.43,0.3399999999999999,2
1227,0.39,0.38,0
1228,0.44,0.38,2
1229,0.47,0.38,2
1230,0.37,0.29,0
1231,0.43,0.24,2
1232,0.49,0.39,2
1233,0.49,0.4599999999999999,2
1234,0.38,0.31,0
1235,0.48,0.52,3
1236,0.3299999999999999,0.2799999999999999,0
1237,0.4,0.61,3
1238,0.49,0.38,2
1239,0.44,0.39,2
1240,0.61,0.58,5
1241,0.44,0.36,2
1242,0.48,0.38,2
1243,0.48,0.45,2
1244,0.38,0.32,0
1245,0.5,0.49,2
1246,0.72,0.7,5
1247,0.5900000000000001,0.41,4
1248,0.6,0.5900000000000001,5
1249,0.42,0.49,2
1250,0.5,0.48,2
1251,0.55,0.5700000000000001,5
1252,0.5900000000000001,0.53,5
1253,0.5900000000000001,0.54,5
1254,0.41,0.5599999999999999,3
1255,0.55,0.5599999999999999,5
1256,0.38,0.52,1
1257,0.61,0.63,5
1258,0.4599999999999999,0.54,3
1259,0.44,0.48,2
1260,0.5599999999999999,0.49,4
1261,0.6,0.5,5
1262,0.61,0.63,5
1263,0.5,0.5599999999999999,3
1264,0.53,0.53,3
1265,0.48,0.49,2
1266,0.52,0.5700000000000001,3
1267,0.6900000000000001,0.48,4
1268,0.5599999999999999,0.44,4
1269,0.45,0.45,2
1270,0.5900000000000001,0.5900000000000001,5
1271,0.45,0.47,2
1272,0.55,0.4599999999999999,4
1273,0.54,0.5700000000000001,3
1274,0.62,0.42,4
1275,0.51,0.48,2
1276,0.58,0.5599999999999999,5
1277,0.52,0.53,3
1278,0.5700000000000001,0.5700000000000001,5
1279,0.54,0.53,3
1280,0.48,0.3399999999999999,2
1281,0.5900000000000001,0.3399999999999999,4
1282,0.63,0.47,4
1283,0.44,0.47,2
1284,0.5700000000000001,0.51,5
1285,0.52,0.4599999999999999,2
1286,0.55,0.55,5
1287,0.61,0.54,5
1288,0.64,0.54,5
1289,0.48,0.48,2
1290,0.53,0.44,2
1291,0.4,0.58,3
1292,0.4599999999999999,0.37,2
1293,0.49,0.52,3
1294,0.48,0.37,2
1295,0.5599999999999999,0.54,5
1296,0.5599999999999999,0.5599999999999999,5
1297,0.5599999999999999,0.5900000000000001,5
1298,0.58,0.45,4
1299,0.44,0.29,2
1300,0.47,0.61,3
1301,0.55,0.63,5
1302,0.3399999999999999,0.5900000000000001,1
1303,0.58,0.52,5
1304,0.52,0.52,3
1305,0.5,0.6,3
1306,0.48,0.63,3
1307,0.51,0.5700000000000001,3
1308,0.61,0.64,5
1309,0.4599999999999999,0.49,2
1310,0.62,0.53,5
1311,0.4,0.5,3
1312,0.54,0.6,3
1313,0.5599999999999999,0.58,5
1314,0.52,0.4599999999999999,2
1315,0.44,0.6900000000000001,3
1316,0.55,0.5,5
1317,0.49,0.36,2
1318,0.5900000000000001,0.54,5
1319,0.52,0.51,3
1320,0.54,0.39,2
1321,0.52,0.47,2
1322,0.5900000000000001,0.48,4
1323,0.58,0.49,4
1324,0.61,0.52,5
1325,0.65,0.61,5
1326,0.5900000000000001,0.54,5
1327,0.5599999999999999,0.52,5
1328,0.49,0.4599999999999999,2
1329,0.5,0.39,2
1330,0.43,0.5,3
1331,0.5,0.55,3
1332,0.49,0.58,3
1333,0.58,0.61,5
1334,0.42,0.62,3
1335,0.5900000000000001,0.47,4
1336,0.61,0.64,5
1337,0.47,0.35,2
1338,0.5599999999999999,0.54,5
1339,0.5599999999999999,0.5900000000000001,5
1340,0.55,0.51,5
1341,0.55,0.5,5
1342,0.43,0.55,3
1343,0.36,0.41,0
1344,0.5599999999999999,0.5599999999999999,5
1345,0.5,0.53,3
1346,0.5,0.37,2
1347,0.54,0.39,2
1348,0.45,0.36,2
1349,0.5599999999999999,0.4,4
1350,0.5599999999999999,0.49,4
1351,0.45,0.3,2
1352,0.45,0.7,3
1353,0.64,0.65,5
1354,0.64,0.41,4
1355,0.5700000000000001,0.62,5
1356,0.38,0.31,0
1357,0.62,0.6599999999999999,5
1358,0.6599999999999999,0.4599999999999999,4
1359,0.5700000000000001,0.4599999999999999,4
1360,0.48,0.55,3
1361,0.61,0.5900000000000001,5
1362,0.61,0.39,4
1363,0.52,0.53,3
1364,0.63,0.5700000000000001,5
1365,0.61,0.6,5
1366,0.6,0.5900000000000001,5
1367,0.5599999999999999,0.53,5
1368,0.5700000000000001,0.64,5
1369,0.49,0.44,2
1370,0.61,0.6,5
1371,0.44,0.39,2
1372,0.47,0.48,2
1373,0.64,0.63,5
1374,0.6,0.54,5
1375,0.5700000000000001,0.48,4
1376,0.52,0.3399999999999999,2
1377,0.65,0.63,5
1378,0.55,0.61,5
1379,0.6799999999999999,0.61,5
1380,0.4599999999999999,0.52,3
1381,0.55,0.36,4
1382,0.5900000000000001,0.39,4
1383,0.53,0.53,3
1384,0.6599999999999999,0.61,5
1385,0.4599999999999999,0.53,3
1386,0.51,0.49,2
1387,0.44,0.43,2
1388,0.5,0.5900000000000001,3
1389,0.58,0.5700000000000001,5
1390,0.45,0.37,2
1391,0.71,0.58,5
1392,0.39,0.25,0
1393,0.61,0.6,5
1394,0.5900000000000001,0.47,4
1395,0.48,0.6,3
1396,0.72,0.63,5
1397,0.43,0.31,2
1398,0.48,0.31,2
1399,0.61,0.61,5
1400,0.47,0.4,2
1401,0.5599999999999999,0.5700000000000001,5
1402,0.62,0.5900000000000001,5
1403,0.4599999999999999,0.4599999999999999,2
1404,0.52,0.55,3
1405,0.5700000000000001,0.63,5
1406,0.61,0.6,5
1407,0.4599999999999999,0.49,2
1408,0.42,0.4,2
1409,0.5599999999999999,0.5700000000000001,5
1410,0.38,0.3299999999999999,0
1411,0.6,0.75,5
1412,0.55,0.55,5
1413,0.55,0.49,4
1414,0.5900000000000001,0.54,5
1415,0.42,0.3299999999999999,2
1416,0.44,0.26,2
1417,0.61,0.5900000000000001,5
1418,0.5,0.53,3
1419,0.55,0.5700000000000001,5
1420,0.5599999999999999,0.49,4
1421,0.6799999999999999,0.64,5
1422,0.51,0.42,2
1423,0.54,0.5599999999999999,3
1424,0.6799999999999999,0.61,5
1425,0.5,0.35,2
1426,0.61,0.58,5
1427,0.6,0.48,4
1428,0.51,0.5,3
1429,0.54,0.45,2
1430,0.37,0.3299999999999999,0
1431,0.51,0.47,2
1432,0.52,0.47,2
1433,0.71,0.64,5
1434,0.54,0.4599999999999999,2
1435,0.37,0.36,0
1436,0.38,0.3299999999999999,0
1437,0.44,0.38,2
1438,0.45,0.61,3
1439,0.5700000000000001,0.5599999999999999,5
1440,0.38,0.3299999999999999,0
1441,0.3299999999999999,0.2799999999999999,0
1442,0.45,0.45,2
1443,0.51,0.5,3
1444,0.5599999999999999,0.5,5
1445,0.4,0.31,2
1446,0.41,0.39,2
1447,0.53,0.67,3
1448,0.53,0.64,3
1449,0.4,0.44,2
1450,0.49,0.4,2
1451,0.35,0.4,0
1452,0.42,0.36,2
1453,0.4,0.38,2
1454,0.36,0.29,0
1455,0.5,0.32,2
1456,0.44,0.29,2
1457,0.62,0.5700000000000001,5
1458,0.61,0.4,4
1459,0.5900000000000001,0.5599999999999999,5
1460,0.58,0.54,5
1461,0.6,0.48,4
1462,0.47,0.35,2
1463,0.5,0.3299999999999999,2
1464,0.75,0.6,5
1465,0.42,0.29,2
1466,0.5,0.31,2
1467,0.43,0.3399999999999999,2
1468,0.37,0.3299999999999999,0
1469,0.52,0.44,2
1470,0.4599999999999999,0.32,2
1471,0.49,0.47,2
1472,0.31,0.47,0
1473,0.51,0.54,3
1474,0.53,0.39,2
1475,0.42,0.36,2
1476,0.42,0.3,2
1477,0.38,0.3299999999999999,0
1478,0.51,0.52,3
1479,0.47,0.3,2
1480,0.47,0.31,2
1481,0.36,0.36,0
1482,0.2799999999999999,0.48,0
1483,0.37,0.2799999999999999,0
1484,0.53,0.43,2
1485,0.3299999999999999,0.35,0
1486,0.6799999999999999,0.51,5
1487,0.6799999999999999,0.65,5
1488,0.49,0.43,2
1489,0.71,0.5900000000000001,5
1490,0.5700000000000001,0.48,4
1491,0.43,0.29,2
1492,0.54,0.41,2
1493,0.67,0.4599999999999999,4
1494,0.47,0.53,3
1495,0.41,0.43,2
1496,0.55,0.61,5
1497,0.32,0.3399999999999999,0
1498,0.42,0.24,2
1499,0.64,0.5700000000000001,5
1500,0.44,0.39,2
1501,0.5,0.31,2
1502,0.54,0.3,2
1503,0.54,0.47,2
1504,0.43,0.41,2
1505,0.79,0.71,5
1506,0.61,0.54,5
1507,0.44,0.35,2
1508,0.49,0.4,2
1509,0.58,0.4599999999999999,4
1510,0.37,0.3,0
1511,0.38,0.24,0
1512,0.41,0.31,2
1513,0.5900000000000001,0.53,5
1514,0.45,0.29,2
1515,0.49,0.53,3
1516,0.5599999999999999,0.43,4
1517,0.54,0.41,2
1518,0.49,0.48,2
1519,0.4599999999999999,0.3,2
1520,0.48,0.38,2
1521,0.53,0.44,2
1522,0.44,0.32,2
1523,0.5700000000000001,0.29,4
1524,0.48,0.35,2
1525,0.42,0.27,2
1526,0.47,0.52,3
1527,0.42,0.3299999999999999,2
1528,0.55,0.51,5
1529,0.5599999999999999,0.52,5
1530,0.42,0.31,2
1531,0.39,0.3399999999999999,0
1532,0.36,0.6,1
1533,0.5900000000000001,0.51,5
1534,0.38,0.3299999999999999,0
1535,0.53,0.3299999999999999,2
1536,0.61,0.51,5
1537,0.51,0.42,2
1538,0.42,0.37,2
1539,0.39,0.3,0
1540,0.58,0.6,5
1541,0.36,0.41,0
1542,0.5700000000000001,0.4,4
1543,0.58,0.45,4
1544,0.3399999999999999,0.26,0
1545,0.3399999999999999,0.2799999999999999,0
1546,0.5700000000000001,0.6599999999999999,5
1547,0.41,0.36,2
1548,0.5700000000000001,0.5900000000000001,5
1549,0.5700000000000001,0.49,4
1550,0.65,0.62,5
1551,0.5700000000000001,0.53,5
1552,0.54,0.53,3
1553,0.4,0.41,2
1554,0.41,0.4,2
1555,0.4599999999999999,0.47,2
1556,0.5,0.5,3
1557,0.61,0.5700000000000001,5
1558,0.6,0.58,5
1559,0.64,0.58,5
1560,0.5,0.45,2
1561,0.6599999999999999,0.6,5
1562,0.43,0.32,2
1563,0.41,0.41,2
1564,0.45,0.44,2
1565,0.62,0.6599999999999999,5
1566,0.47,0.35,2
1567,0.27,0.5599999999999999,1
1568,0.62,0.5700000000000001,5
1569,0.48,0.45,2
1570,0.51,0.37,2
1571,0.5599999999999999,0.67,5
1572,0.58,0.6599999999999999,5
1573,0.48,0.36,2
1574,0.5700000000000001,0.53,5
1575,0.62,0.5599999999999999,5
1576,0.5700000000000001,0.52,5
1577,0.45,0.32,2
1578,0.63,0.5700000000000001,5
1579,0.53,0.32,2
1580,0.5599999999999999,0.4599999999999999,4
1581,0.42,0.29,2
1582,0.4599999999999999,0.5,3
1583,0.6,0.5700000000000001,5
1584,0.48,0.54,3
1585,0.4599999999999999,0.31,2
1586,0.58,0.63,5
1587,0.49,0.47,2
1588,0.61,0.55,5
1589,0.5900000000000001,0.5900000000000001,5
1590,0.58,0.58,5
1591,0.32,0.26,0
1592,0.55,0.5,5
1593,0.6,0.58,5
1594,0.37,0.27,0
1595,0.4599999999999999,0.3299999999999999,2
1596,0.41,0.47,2
1597,0.65,0.5700000000000001,5
1598,0.52,0.45,2
1599,0.54,0.6,3
1600,0.61,0.67,5
1601,0.53,0.5,3
1602,0.52,0.5599999999999999,3
1603,0.52,0.5,3
1604,0.37,0.35,0
1605,0.51,0.5,3
1606,0.51,0.49,2
1607,0.64,0.5700000000000001,5
1608,0.61,0.74,5
1609,0.6799999999999999,0.5900000000000001,5
1610,0.48,0.45,2
1611,0.42,0.4,2
1612,0.58,0.5,5
1613,0.41,0.37,2
1614,0.54,0.5599999999999999,3
1615,0.64,0.6599999999999999,5
1616,0.45,0.42,2
1617,0.47,0.3399999999999999,2
1618,0.5,0.63,3
1619,0.63,0.62,5
1620,0.63,0.5,5
1621,0.62,0.55,5
1622,0.67,0.63,5
1623,0.54,0.64,3
1624,0.54,0.32,2
1625,0.5,0.52,3
1626,0.55,0.62,5
1627,0.5599999999999999,0.45,4
1628,0.65,0.5599999999999999,5
1629,0.39,0.39,0
1630,0.41,0.3,2
1631,0.6,0.58,5
1632,0.3399999999999999,0.32,0
1633,0.5599999999999999,0.55,5
1634,0.6,0.58,5
1635,0.5,0.35,2
1636,0.51,0.61,3
1637,0.63,0.62,5
1638,0.48,0.48,2
1639,0.65,0.5900000000000001,5
1640,0.49,0.21,2
1641,0.42,0.38,2
1642,0.51,0.42,2
1643,0.5,0.41,2
1644,0.65,0.67,5
1645,0.52,0.64,3
1646,0.44,0.73,3
1647,0.32,0.6900000000000001,1
1648,0.41,0.3399999999999999,2
1649,0.37,0.65,1
1650,0.44,0.62,3
1651,0.49,0.65,3
1652,0.52,0.51,3
1653,0.49,0.5,3
1654,0.38,0.3299999999999999,0
1655,0.43,0.54,3
1656,0.54,0.55,3
1657,0.6,0.65,5
1658,0.53,0.63,3
1659,0.63,0.65,5
1660,0.54,0.63,3
1661,0.41,0.4599999999999999,2
1662,0.3399999999999999,0.4599999999999999,0
1663,0.45,0.54,3
1664,0.5700000000000001,0.64,5
1665,0.44,0.65,3
1666,0.5599999999999999,0.58,5
1667,0.64,0.62,5
1668,0.53,0.5700000000000001,3
1669,0.49,0.45,2
1670,0.52,0.61,3
1671,0.5599999999999999,0.4599999999999999,4
1672,0.37,0.5599999999999999,1
1673,0.51,0.67,3
1674,0.4599999999999999,0.4,2
1675,0.47,0.55,3
1676,0.48,0.6,3
1677,0.52,0.7,3
1678,0.58,0.38,4
1679,0.47,0.44,2
1680,0.29,0.3,0
1681,0.43,0.39,2
1682,0.5599999999999999,0.7,5
1683,0.44,0.32,2
1684,0.51,0.5599999999999999,3
1685,0.52,0.44,2
1686,0.64,0.6799999999999999,5
1687,0.42,0.44,2
1688,0.61,0.51,5
1689,0.6,0.61,5
1690,0.4,0.6,3
1691,0.5,0.74,3
1692,0.4,0.67,3
1693,0.22,0.51,1
1694,0.38,0.3399999999999999,0
1695,0.4599999999999999,0.4,2
1696,0.41,0.44,2
1697,0.51,0.44,2
1698,0.67,0.5700000000000001,5
1699,0.55,0.65,5
1700,0.54,0.5900000000000001,3
1701,0.48,0.48,2
1702,0.48,0.51,3
1703,0.47,0.58,3
1704,0.45,0.67,3
1705,0.5900000000000001,0.53,5
1706,0.44,0.5,3
1707,0.39,0.55,1
1708,0.36,0.67,1
1709,0.3299999999999999,0.35,0
1710,0.36,0.5,1
1711,0.47,0.6900000000000001,3
1712,0.4599999999999999,0.618,3
1713,0.37,0.5700000000000001,1
1714,0.5900000000000001,0.71,5
1715,0.55,0.55,5
1716,0.6,0.5900000000000001,5
1717,0.43,0.43,2
1718,0.3399999999999999,0.47,0
1719,0.47,0.5599999999999999,3
1720,0.49,0.54,3
1721,0.47,0.52,3
1722,0.65,0.65,5
1723,0.55,0.72,5
1724,0.55,0.54,5
1725,0.51,0.58,3
1726,0.45,0.45,2
1727,0.29,0.3399999999999999,0
1728,0.37,0.29,0
1729,0.48,0.5599999999999999,3
1730,0.4,0.51,3
1731,0.65,0.63,5
1732,0.55,0.58,5
1733,0.5,0.5700000000000001,3
1734,0.42,0.41,2
1735,0.5,0.6,3
1736,0.49,0.6799999999999999,3
1737,0.35,0.7,1
1738,0.38,0.35,0
1739,0.47,0.47,2
1740,0.39,0.5900000000000001,1
1741,0.53,0.39,2
1742,0.64,0.62,5
1743,0.4599999999999999,0.54,3
1744,0.58,0.6,5
1745,0.32,0.6599999999999999,1
1746,0.64,0.52,5
1747,0.54,0.4599999999999999,2
1748,0.5,0.48,2
1749,0.38,0.52,1
1750,0.5,0.32,2
1751,0.3399999999999999,0.44,0
1752,0.5599999999999999,0.36,4
1753,0.52,0.42,2
1754,0.6,0.48,4
1755,0.42,0.5,3
1756,0.317,0.517,1
1757,0.54,0.5599999999999999,3
1758,0.3,0.6599999999999999,1
1759,0.6599999999999999,0.54,5
1760,0.72,0.5599999999999999,5
1761,0.667,0.65,5
1762,0.65,0.633,5
1763,0.6799999999999999,0.6799999999999999,5
1764,0.6799999999999999,0.58,5
1765,0.42,0.44,2
1766,0.38,0.44,0
1767,0.5599999999999999,0.3,4
1768,0.64,0.44,4
1769,0.6,0.48,4
1770,0.5599999999999999,0.4,4
1771,0.58,0.54,5
1772,0.3399999999999999,0.62,1
1773,0.417,0.4,2
1774,0.42,0.62,3
1775,0.4599999999999999,0.3399999999999999,2
1776,0.52,0.44,2
1777,0.317,0.683,1
1778,0.62,0.4599999999999999,4
1779,0.3399999999999999,0.4599999999999999,0
1780,0.383,0.4669999999999999,0
1781,0.64,0.44,4
1782,0.4,0.38,2
1783,0.54,0.4599999999999999,2
1784,0.36,0.7,1
1785,0.44,0.3,2
1786,0.48,0.4599999999999999,2
1787,0.5599999999999999,0.44,4
1788,0.64,0.52,5
1789,0.48,0.32,2
1790,0.55,0.517,5
1791,0.62,0.5,5
1792,0.62,0.36,4
1793,0.44,0.38,2
1794,0.44,0.36,2
1795,0.32,0.4599999999999999,0
1796,0.32,0.52,1
1797,0.38,0.38,0
1798,0.54,0.36,2
1799,0.5,0.52,3
1800,0.5,0.4599999999999999,2
1801,0.317,0.683,1
1802,0.38,0.58,1
1803,0.9680608341235696,0.3730158232091075,4
1804,0.5583013802223927,0.502321501391406,5
1805,0.6165892550328065,0.6608506559868154,5
1806,0.2216433436190462,0.6846551549292246,1
1807,0.5214641559962194,0.4454166455319779,2
1808,0.2382328427581085,0.9111056490368374,1
1809,0.1898884233375223,0.2855772579048493,0
1810,0.3902289235856175,0.4681054054215895,0
1811,0.026335168236431,0.1832959845346599,0
1812,0.248802080498063,0.8844224591452815,1
1813,0.4638262143308166,0.7814855648373598,3
1814,0.0651645764615349,0.1326595046599133,0
1815,0.2594567725074173,0.1752517621162022,0
1816,0.6040102791322906,0.7466363820552432,5
1817,0.332100810249286,0.427286089918262,0
1818,0.1991801475189714,0.7386624035198187,1
1819,0.5571478227394706,0.6392989501426337,5
1820,0.6206051773645231,0.4060615606275883,4
1821,0.8369678963058786,0.3668646573190518,4
1822,0.4633703190539026,0.6508523434041178,3
1823,0.4951503413827378,0.1517971177771199,2
1824,0.2434836581230477,0.2532532565112693,0
1825,0.5315339466947996,0.1686657082639918,2
1826,0.7864538369304332,0.9002741669364084,5
1827,0.6334315987925458,0.8986982750929158,5
1828,0.4511198479552172,0.190221696859689,2
1829,0.5925009065175154,0.7641792338865779,5
1830,0.817048047575153,0.6871885621296668,5
1831,0.161803325285615,0.2279524564780772,0
1832,0.7780491182119895,0.6078521789778719,5
1833,0.2112331447754222,0.9312191640581752,1
1834,0.5171708232040363,0.2162364260002872,2
1835,0.2679467295177906,0.4726520448769595,0
1836,0.1755645477331667,0.2608719572879934,0
1837,0.3743119649111135,0.7142310409726315,1
1838,0.9778404031674908,0.4618967939264676,4
1839,0.1643691080371406,0.6630332055953164,1
1840,0.7195805262478533,0.4045003197618819,4
1841,0.6941491237126057,0.225980492435984,4
1842,0.9529403859768112,0.0429485603840642,4
1843,0.1010695214266015,0.8715925214894772,1
1844,0.1821232858529169,0.7346076904817687,1
1845,0.2048202166454322,0.6375304102147843,1
1846,0.9358158313024784,0.2295526714846051,4
1847,0.2022368964217193,0.676364749498388,1
1848,0.6795425321064335,0.5338044956992782,5
1849,0.7314968416509036,0.1196266361421297,4
1850,0.812785974371318,0.8968112924160997,5
1851,0.6692243969054207,0.1563647751833623,4
1852,0.7873035340643705,0.3525985741136457,4
1853,0.066746341090039,0.7811684951926087,1
1854,0.0259864986676952,0.9419779722099788,1
1855,0.8739529526096249,0.991426619628254,5
1856,0.8820493218174905,0.3719853669222567,4
1857,0.099326352337951,0.5403316877268081,1
1858,0.0058223519153145,0.392685774191816,0
1859,0.3622463085290219,0.8235844178386668,1
1860,0.042246293685991,0.5878132137771009,1
1861,0.914038123150426,0.448343503016105,4
1862,0.7953862279329278,0.0901408507572697,4
1863,0.5399099367705495,0.3586261753522765,2
1864,0.4555226448164899,0.7037945638986735,3
1865,0.6186081939354109,0.8704816855406625,5
1866,0.15300479487881,0.1629107309269268,0
1867,0.6291949336415799,0.4761376918392885,4
1868,0.968836199410954,0.408224329775417,4
1869,0.3950890522998517,0.3373108112724398,0
1870,0.378000187706915,0.4651816655343592,0
1871,0.6522960152244518,0.7793922975639026,5
1872,0.7884880250978955,0.0322092845475365,4
1873,0.673509875334012,0.6627489749300514,5
1874,0.5554071184203756,0.5404460410457846,5
1875,0.6992036719320704,0.067979969258895,4
1876,0.8020485010604224,0.0195232146680313,4
1877,0.5133063039235187,0.1956852544799789,2
1878,0.0529930360407955,0.4405440015124111,0
1879,0.3104595812437479,0.915238393238866,1
1880,0.0259932188344482,0.0859329625940872,0
1881,0.9847134217275956,0.3102648573418114,4
1882,0.9863630453519018,0.3175953245386451,4
1883,0.9713119096534472,0.0376953237773792,4
1884,0.5749301549298528,0.2194330676226357,4
1885,0.6426439072224487,0.9611141719805172,5
1886,0.810492947501306,0.0389580189275361,4
1887,0.2547048501439561,0.1856558730016142,0
